# x  rho  v  p  e  w  vol
1.6908278271e-01 5.3284832794e-01 -1.5526631524e+00 1.6486476150e-01 7.7350698525e-01 1.8767066491e-02 9.3835332454e-03
1.7891601139e-01 4.9277775214e-01 -1.5112227621e+00 1.4785713198e-01 7.5012077623e-01 2.0293123942e-02 1.0146561971e-02
1.9004645438e-01 4.5141112838e-01 -1.4395879516e+00 1.3086704980e-01 7.2476641343e-01 2.2152754709e-02 1.1076377355e-02
2.0040837317e-01 4.1569546653e-01 -1.3981026115e+00 1.1547146525e-01 6.9444746546e-01 2.4056071825e-02 1.2028035912e-02
2.1506227930e-01 3.7117625354e-01 -1.3167964155e+00 9.7828717253e-02 6.5891012908e-01 2.6941378670e-02 1.3470689335e-02
2.2718882587e-01 3.3521069775e-01 -1.2428351407e+00 8.0883132528e-02 6.0322606849e-01 2.9831983487e-02 1.4915991744e-02
2.4611458124e-01 2.7427391714e-01 -1.1423839489e+00 5.8328473976e-02 5.3166260379e-01 3.6459901489e-02 1.8229950744e-02
2.6460104714e-01 2.1515726327e-01 -1.0286635533e+00 4.0120591080e-02 4.6617751208e-01 4.6477631514e-02 2.3238815757e-02
2.9007375678e-01 1.5459818883e-01 -9.3725172111e-01 2.8631014569e-02 4.6299078251e-01 6.4683810823e-02 3.2341905411e-02
3.5584038372e-01 8.8419837584e-02 -4.8144367301e-01 1.9446296921e-02 5.4982845062e-01 1.0000000000e-01 5.6548396114e-02
3.7110804798e-01 7.8107144578e-02 -3.9509202988e-01 1.5427648351e-02 4.9379760438e-01 1.0000000000e-01 6.4014630505e-02
6.2889195202e-01 7.8107144578e-02 3.9509202988e-01 1.5427648351e-02 4.9379760438e-01 1.0000000000e-01 6.4014630505e-02
6.4415961628e-01 8.8419837584e-02 4.8144367301e-01 1.9446296921e-02 5.4982845062e-01 1.0000000000e-01 5.6548396114e-02
7.0992624322e-01 1.5459818883e-01 9.3725172111e-01 2.8631014569e-02 4.6299078251e-01 6.4683810823e-02 3.2341905411e-02
7.3539895286e-01 2.1515726327e-01 1.0286635533e+00 4.0120591080e-02 4.6617751208e-01 4.6477631514e-02 2.3238815757e-02
7.5388541876e-01 2.7427391714e-01 1.1423839489e+00 5.8328473976e-02 5.3166260379e-01 3.6459901489e-02 1.8229950744e-02
7.7281117413e-01 3.3521069775e-01 1.2428351407e+00 8.0883132528e-02 6.0322606849e-01 2.9831983487e-02 1.4915991744e-02
7.8493772070e-01 3.7117625354e-01 1.3167964155e+00 9.7828717253e-02 6.5891012908e-01 2.6941378670e-02 1.3470689335e-02
7.9959162683e-01 4.1569546653e-01 1.3981026115e+00 1.1547146525e-01 6.9444746546e-01 2.4056071825e-02 1.2028035912e-02
8.0995354562e-01 4.5141112838e-01 1.4395879516e+00 1.3086704980e-01 7.2476641343e-01 2.2152754709e-02 1.1076377355e-02
8.2108398861e-01 4.9277775214e-01 1.5112227621e+00 1.4785713198e-01 7.5012077623e-01 2.0293123942e-02 1.0146561971e-02
8.3091721729e-01 5.3284832794e-01 1.5526631524e+00 1.6486476150e-01 7.7350698525e-01 1.8767066491e-02 9.3835332454e-03
8.3964885704e-01 5.7045638805e-01 1.6028013901e+00 1.8185310932e-01 7.9696324350e-01 1.7529823856e-02 8.7649119280e-03
8.4852381926e-01 6.1065916601e-01 1.6499433386e+00 1.9978830875e-01 8.1792069894e-01 1.6375746990e-02 8.1878734952e-03
8.5620713726e-01 6.4737997878e-01 1.6842465775e+00 2.1715943871e-01 8.3860887664e-01 1.5446878692e-02 7.7234393461e-03
8.6382023429e-01 6.8482557012e-01 1.7296615638e+00 2.3497651102e-01 8.5779693865e-01 1.4602258497e-02 7.3011292483e-03
8.7098979483e-01 7.2187021794e-01 1.7622626749e+00 2.5294730291e-01 8.7601377862e-01 1.3852905621e-02 6.9264528107e-03
8.7763855515e-01 7.5738305477e-01 1.7965922635e+00 2.7076131448e-01 8.9373967629e-01 1.3203358508e-02 6.6016792540e-03
8.8419222329e-01 7.9325996407e-01 1.8322310441e+00 2.8883370793e-01 9.1027444031e-01 1.2606207867e-02 6.3031039337e-03
8.9032203539e-01 8.2845026531e-01 1.8599531604e+00 3.0702397058e-01 9.2650091210e-01 1.2070730639e-02 6.0353653193e-03
